Module,File Path,Line Number,Icon Type,Suggested Button Text,Context,Implementation Notes
Other,b3-erp/frontend/src/components/procurement/SupplierOnboarding.tsx,584,MessageSquare,Add Comment,components > procurement > SupplierOnboarding,"Add aria-label=""Add Comment"" or visible text"
Other,b3-erp/frontend/src/components/procurement/SupplierScorecard.tsx,596,Eye,View,components > procurement > SupplierScorecard,"Add aria-label=""View"" or visible text"
Other,b3-erp/frontend/src/components/procurement/SupplierScorecard.tsx,886,Edit,Edit,components > procurement > SupplierScorecard,"Add aria-label=""Edit"" or visible text"
Other,b3-erp/frontend/src/components/procurement/SupplierScorecard.tsx,889,MessageSquare,Add Comment,components > procurement > SupplierScorecard,"Add aria-label=""Add Comment"" or visible text"
Other,b3-erp/frontend/src/components/procurement/TooltipsAndHelp.tsx,611,HelpCircle,Help,components > procurement > TooltipsAndHelp,"Add aria-label=""Help"" or visible text"
Other,b3-erp/frontend/src/components/procurement/ui/index.tsx,153,Unknown,Unknown,procurement > ui > index,"Add aria-label=""Unknown"" or visible text"
Other,b3-erp/frontend/src/components/procurement/ui/index.tsx,197,Unknown,Unknown,procurement > ui > index,"Add aria-label=""Unknown"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/budget/page.tsx,107,RefreshCw,Refresh,procurement > budget > page,"Add aria-label=""Refresh"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/budget/page.tsx,110,Download,Download,procurement > budget > page,"Add aria-label=""Download"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/calendar/page.tsx,380,Settings,Settings,procurement > calendar > page,"Add aria-label=""Settings"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/calendar/page.tsx,383,Download,Download,procurement > calendar > page,"Add aria-label=""Download"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/contracts/page.tsx,625,Eye,View,procurement > contracts > page,"Add aria-label=""View"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/contracts/page.tsx,628,Edit,Edit,procurement > contracts > page,"Add aria-label=""Edit"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/contracts/page.tsx,631,MoreVertical,More Options,procurement > contracts > page,"Add aria-label=""More Options"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/contracts/page.tsx,654,Download,Download,procurement > contracts > page,"Add aria-label=""Download"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/grn/[id]/inspect/page.tsx,324,ArrowLeft,Go Back,[id] > inspect > page,"Add aria-label=""Go Back"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/invoices/page.tsx,445,Filter,Filter,procurement > invoices > page,"Add aria-label=""Filter"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/invoices/page.tsx,448,Download,Download,procurement > invoices > page,"Add aria-label=""Download"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/notifications/page.tsx,445,RefreshCw,Refresh,procurement > notifications > page,"Add aria-label=""Refresh"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/notifications/page.tsx,448,Download,Download,procurement > notifications > page,"Add aria-label=""Download"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/notifications/page.tsx,525,Archive,Archive,procurement > notifications > page,"Add aria-label=""Archive"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/notifications/page.tsx,528,Trash2,Delete,procurement > notifications > page,"Add aria-label=""Delete"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/page.tsx,433,Filter,Filter,(modules) > procurement > page,"Add aria-label=""Filter"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/page.tsx,436,Download,Download,(modules) > procurement > page,"Add aria-label=""Download"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/purchase-orders/create/page.tsx,295,ArrowLeft,Go Back,purchase-orders > create > page,"Add aria-label=""Go Back"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/purchase-orders/create/page.tsx,491,Search,Search,purchase-orders > create > page,"Add aria-label=""Search"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/purchase-orders/create/page.tsx,714,Edit2,Edit,purchase-orders > create > page,"Add aria-label=""Edit"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/purchase-orders/create/page.tsx,717,Copy,Copy,purchase-orders > create > page,"Add aria-label=""Copy"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/purchase-orders/page.tsx,764,Unknown,Unknown,procurement > purchase-orders > page,"Add aria-label=""Unknown"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/purchase-orders/page.tsx,770,Edit,Edit,procurement > purchase-orders > page,"Add aria-label=""Edit"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/purchase-orders/page.tsx,773,Printer,Print,procurement > purchase-orders > page,"Add aria-label=""Print"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/purchase-orders/page.tsx,776,MoreVertical,More Options,procurement > purchase-orders > page,"Add aria-label=""More Options"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/purchase-orders/page.tsx,880,Unknown,Unknown,procurement > purchase-orders > page,"Add aria-label=""Unknown"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/purchase-orders/page.tsx,886,Edit,Edit,procurement > purchase-orders > page,"Add aria-label=""Edit"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/purchase-orders/page.tsx,889,Printer,Print,procurement > purchase-orders > page,"Add aria-label=""Print"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/purchase-orders/page.tsx,892,Mail,Email,procurement > purchase-orders > page,"Add aria-label=""Email"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/purchase-orders/page.tsx,896,MoreVertical,More Options,procurement > purchase-orders > page,"Add aria-label=""More Options"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/requisitions/edit/[id]/page.tsx,773,Trash2,Delete,edit > [id] > page,"Add aria-label=""Delete"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/rfq/[id]/compare/page.tsx,259,ArrowLeft,Go Back,[id] > compare > page,"Add aria-label=""Go Back"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/rfq/[id]/compare/page.tsx,407,Eye,View,[id] > compare > page,"Add aria-label=""View"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/rfq/[id]/compare/page.tsx,410,Mail,Email,[id] > compare > page,"Add aria-label=""Email"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/supplier-portal/page.tsx,88,Bell,Notifications,procurement > supplier-portal > page,"Add aria-label=""Notifications"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/supplier-portal/page.tsx,91,Settings,Settings,procurement > supplier-portal > page,"Add aria-label=""Settings"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/supplier-portal/page.tsx,275,Filter,Filter,procurement > supplier-portal > page,"Add aria-label=""Filter"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/supplier-portal/page.tsx,278,Download,Download,procurement > supplier-portal > page,"Add aria-label=""Download"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/supplier-portal/page.tsx,318,Eye,View,procurement > supplier-portal > page,"Add aria-label=""View"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/supplier-portal/page.tsx,321,Download,Download,procurement > supplier-portal > page,"Add aria-label=""Download"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/supplier-portal/page.tsx,325,Truck,Track Shipment,procurement > supplier-portal > page,"Add aria-label=""Track Shipment"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/supplier-portal/page.tsx,363,Eye,View,procurement > supplier-portal > page,"Add aria-label=""View"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/supplier-portal/page.tsx,437,Eye,View,procurement > supplier-portal > page,"Add aria-label=""View"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/supplier-portal/page.tsx,440,Download,Download,procurement > supplier-portal > page,"Add aria-label=""Download"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/supplier-portal/page.tsx,444,Send,Send,procurement > supplier-portal > page,"Add aria-label=""Send"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/supplier-portal/page.tsx,579,Download,Download,procurement > supplier-portal > page,"Add aria-label=""Download"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/supplier-portal/page.tsx,591,Download,Download,procurement > supplier-portal > page,"Add aria-label=""Download"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/supplier-portal/page.tsx,683,HelpCircle,Help,procurement > supplier-portal > page,"Add aria-label=""Help"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/supplier-portal/page.tsx,691,User,Profile,procurement > supplier-portal > page,"Add aria-label=""Profile"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/supplier-portal/page.tsx,695,LogOut,Logout,procurement > supplier-portal > page,"Add aria-label=""Logout"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/vendor-performance/page.tsx,564,BarChart3,View Analytics,procurement > vendor-performance > page,"Add aria-label=""View Analytics"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/vendors/add/page.tsx,1209,Plus,Add,vendors > add > page,"Add aria-label=""Add"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/vendors/edit/[id]/page.tsx,1083,Plus,Add,edit > [id] > page,"Add aria-label=""Add"" or visible text"
Procurement,b3-erp/frontend/src/app/(modules)/procurement/vendors/view/[id]/page.tsx,1148,ExternalLink,Open Link,view > [id] > page,"Add aria-label=""Open Link"" or visible text"
Production,b3-erp/frontend/src/app/(modules)/production/planning/page.tsx,1888,Eye,View,production > planning > page,"Add aria-label=""View"" or visible text"
Production,b3-erp/frontend/src/app/(modules)/production/planning/page.tsx,1891,Copy,Copy,production > planning > page,"Add aria-label=""Copy"" or visible text"
Production,b3-erp/frontend/src/app/(modules)/production/planning/page.tsx,1894,Trash2,Delete,production > planning > page,"Add aria-label=""Delete"" or visible text"
Production,b3-erp/frontend/src/app/(modules)/production/quality/view/[id]/page.tsx,502,ExternalLink,Open Link,view > [id] > page,"Add aria-label=""Open Link"" or visible text"
Production,b3-erp/frontend/src/app/(modules)/production/quality/view/[id]/page.tsx,543,Printer,Print,view > [id] > page,"Add aria-label=""Print"" or visible text"
Production,b3-erp/frontend/src/app/(modules)/production/quality/view/[id]/page.tsx,546,Download,Download,view > [id] > page,"Add aria-label=""Download"" or visible text"
Production,b3-erp/frontend/src/app/(modules)/production/settings/lines/page.tsx,396,Edit2,Edit,settings > lines > page,"Add aria-label=""Edit"" or visible text"
Production,b3-erp/frontend/src/app/(modules)/production/settings/lines/page.tsx,399,Trash2,Delete,settings > lines > page,"Add aria-label=""Delete"" or visible text"
Production,b3-erp/frontend/src/app/(modules)/production/settings/shifts/page.tsx,417,Edit2,Edit,settings > shifts > page,"Add aria-label=""Edit"" or visible text"
Production,b3-erp/frontend/src/app/(modules)/production/settings/shifts/page.tsx,420,Trash2,Delete,settings > shifts > page,"Add aria-label=""Delete"" or visible text"
Production,b3-erp/frontend/src/app/(modules)/production/settings/work-centers/page.tsx,363,Edit2,Edit,settings > work-centers > page,"Add aria-label=""Edit"" or visible text"
Production,b3-erp/frontend/src/app/(modules)/production/settings/work-centers/page.tsx,366,Trash2,Delete,settings > work-centers > page,"Add aria-label=""Delete"" or visible text"
Production,b3-erp/frontend/src/app/(modules)/production/work-orders/add/page.tsx,902,Unknown,Unknown,work-orders > add > page,"Add aria-label=""Unknown"" or visible text"
Production,b3-erp/frontend/src/app/(modules)/production/work-orders/edit/[id]/page.tsx,721,Unknown,Unknown,edit > [id] > page,"Add aria-label=""Unknown"" or visible text"
Production,b3-erp/frontend/src/app/(modules)/production/work-orders/view/[id]/page.tsx,693,MoreVertical,More Options,view > [id] > page,"Add aria-label=""More Options"" or visible text"
Project-Management,b3-erp/frontend/src/app/(modules)/project-management/budget/page.tsx,383,Edit,Edit,project-management > budget > page,"Add aria-label=""Edit"" or visible text"
Project-Management,b3-erp/frontend/src/app/(modules)/project-management/budget/page.tsx,386,Trash2,Delete,project-management > budget > page,"Add aria-label=""Delete"" or visible text"
Project-Management,b3-erp/frontend/src/app/(modules)/project-management/documents/page.tsx,709,Download,Download,project-management > documents > page,"Add aria-label=""Download"" or visible text"
Project-Management,b3-erp/frontend/src/app/(modules)/project-management/milestone-templates/page.tsx,1289,Copy,Copy,project-management > milestone-templates > page,"Add aria-label=""Copy"" or visible text"
Project-Management,b3-erp/frontend/src/app/(modules)/project-management/milestone-templates/page.tsx,1292,Edit,Edit,project-management > milestone-templates > page,"Add aria-label=""Edit"" or visible text"
Project-Management,b3-erp/frontend/src/app/(modules)/project-management/project-types/page.tsx,600,Edit,Edit,project-management > project-types > page,"Add aria-label=""Edit"" or visible text"
Project-Management,b3-erp/frontend/src/app/(modules)/project-management/reports/page.tsx,593,Eye,View,project-management > reports > page,"Add aria-label=""View"" or visible text"
Project-Management,b3-erp/frontend/src/app/(modules)/project-management/schedule/page.tsx,179,ZoomOut,Zoom Out,project-management > schedule > page,"Add aria-label=""Zoom Out"" or visible text"
Project-Management,b3-erp/frontend/src/app/(modules)/project-management/schedule/page.tsx,182,ZoomIn,Zoom In,project-management > schedule > page,"Add aria-label=""Zoom In"" or visible text"
Project-Management,b3-erp/frontend/src/app/(modules)/project-management/templates/page.tsx,674,Copy,Copy,project-management > templates > page,"Add aria-label=""Copy"" or visible text"
Project-Management,b3-erp/frontend/src/app/(modules)/project-management/templates/page.tsx,677,Edit,Edit,project-management > templates > page,"Add aria-label=""Edit"" or visible text"
Project-Management,b3-erp/frontend/src/app/(modules)/project-management/view/[id]/page.tsx,152,ArrowLeft,Go Back,view > [id] > page,"Add aria-label=""Go Back"" or visible text"
Project-Management,b3-erp/frontend/src/app/(modules)/project-management/view/[id]/page.tsx,176,MoreVertical,More Options,view > [id] > page,"Add aria-label=""More Options"" or visible text"
Reports,b3-erp/frontend/src/app/(modules)/reports/custom/page.tsx,823,Edit,Edit,reports > custom > page,"Add aria-label=""Edit"" or visible text"
Reports,b3-erp/frontend/src/app/(modules)/reports/custom/page.tsx,877,Edit,Edit,reports > custom > page,"Add aria-label=""Edit"" or visible text"
Reports,b3-erp/frontend/src/app/(modules)/reports/dashboards/page.tsx,321,Settings,Settings,reports > dashboards > page,"Add aria-label=""Settings"" or visible text"
Reports,b3-erp/frontend/src/app/(modules)/reports/dashboards/page.tsx,726,Share2,Share2,reports > dashboards > page,"Add aria-label=""Share2"" or visible text"
Reports,b3-erp/frontend/src/app/(modules)/reports/dashboards/page.tsx,732,Download,Download,reports > dashboards > page,"Add aria-label=""Download"" or visible text"
Rfq,b3-erp/frontend/src/app/(modules)/rfq/edit/[id]/page.tsx,751,Trash2,Delete,edit > [id] > page,"Add aria-label=""Delete"" or visible text"
Sales,b3-erp/frontend/src/app/(modules)/sales/delivery/installation/page.tsx,566,Camera,View Photos,delivery > installation > page,"Add aria-label=""View Photos"" or visible text"
Sales,b3-erp/frontend/src/app/(modules)/sales/delivery/notes/page.tsx,420,Download,Download,delivery > notes > page,"Add aria-label=""Download"" or visible text"
Sales,b3-erp/frontend/src/app/(modules)/sales/delivery/notes/page.tsx,423,Printer,Print,delivery > notes > page,"Add aria-label=""Print"" or visible text"
Sales,b3-erp/frontend/src/app/(modules)/sales/handover/accepted/page.tsx,426,Download,Download,handover > accepted > page,"Add aria-label=""Download"" or visible text"
Sales,b3-erp/frontend/src/app/(modules)/sales/handover/accepted/page.tsx,430,Camera,View Photos,handover > accepted > page,"Add aria-label=""View Photos"" or visible text"
Sales,b3-erp/frontend/src/app/(modules)/sales/handover/pending/page.tsx,485,FileText,View Document,handover > pending > page,"Add aria-label=""View Document"" or visible text"
Sales,b3-erp/frontend/src/app/(modules)/sales/invoices/credit-notes/page.tsx,381,Download,Download,invoices > credit-notes > page,"Add aria-label=""Download"" or visible text"
Sales,b3-erp/frontend/src/app/(modules)/sales/invoices/overdue/page.tsx,345,Eye,View,invoices > overdue > page,"Add aria-label=""View"" or visible text"
Sales,b3-erp/frontend/src/app/(modules)/sales/invoices/overdue/page.tsx,348,Send,Send,invoices > overdue > page,"Add aria-label=""Send"" or visible text"
Sales,b3-erp/frontend/src/app/(modules)/sales/invoices/paid/page.tsx,319,Download,Download,invoices > paid > page,"Add aria-label=""Download"" or visible text"
Sales,b3-erp/frontend/src/app/(modules)/sales/invoices/pending/page.tsx,242,MoreVertical,More Options,invoices > pending > page,"Add aria-label=""More Options"" or visible text"
Sales,b3-erp/frontend/src/app/(modules)/sales/invoices/pending/page.tsx,293,Eye,View,invoices > pending > page,"Add aria-label=""View"" or visible text"
Sales,b3-erp/frontend/src/app/(modules)/sales/invoices/pending/page.tsx,296,Download,Download,invoices > pending > page,"Add aria-label=""Download"" or visible text"
Sales,b3-erp/frontend/src/app/(modules)/sales/orders/create/page.tsx,351,Plus,Add,orders > create > page,"Add aria-label=""Add"" or visible text"
Sales,b3-erp/frontend/src/app/(modules)/sales/pricing/lists/page.tsx,450,Eye,View,pricing > lists > page,"Add aria-label=""View"" or visible text"
Sales,b3-erp/frontend/src/app/(modules)/sales/pricing/lists/page.tsx,453,Edit,Edit,pricing > lists > page,"Add aria-label=""Edit"" or visible text"
Sales,b3-erp/frontend/src/app/(modules)/sales/quotations/create/page.tsx,320,Plus,Add,quotations > create > page,"Add aria-label=""Add"" or visible text"
Sales,b3-erp/frontend/src/app/(modules)/sales/rfp/create/page.tsx,466,Unknown,Unknown,rfp > create > page,"Add aria-label=""Unknown"" or visible text"
Sales,b3-erp/frontend/src/app/(modules)/sales/settings/terms/page.tsx,375,Trash2,Delete,settings > terms > page,"Add aria-label=""Delete"" or visible text"
Support,b3-erp/frontend/src/app/(modules)/support/assets/hardware/page.tsx,454,Edit,Edit,assets > hardware > page,"Add aria-label=""Edit"" or visible text"
Support,b3-erp/frontend/src/app/(modules)/support/assets/tracking/page.tsx,561,History,View History,assets > tracking > page,"Add aria-label=""View History"" or visible text"
Support,b3-erp/frontend/src/app/(modules)/support/automation/assignment/page.tsx,404,Settings,Settings,automation > assignment > page,"Add aria-label=""Settings"" or visible text"
Support,b3-erp/frontend/src/app/(modules)/support/automation/assignment/page.tsx,407,Trash2,Delete,automation > assignment > page,"Add aria-label=""Delete"" or visible text"
Support,b3-erp/frontend/src/app/(modules)/support/automation/responses/page.tsx,517,Edit2,Edit,automation > responses > page,"Add aria-label=""Edit"" or visible text"
Support,b3-erp/frontend/src/app/(modules)/support/automation/responses/page.tsx,520,Copy,Copy,automation > responses > page,"Add aria-label=""Copy"" or visible text"
Support,b3-erp/frontend/src/app/(modules)/support/automation/responses/page.tsx,523,Trash2,Delete,automation > responses > page,"Add aria-label=""Delete"" or visible text"
Support,b3-erp/frontend/src/app/(modules)/support/automation/rules/page.tsx,447,Edit2,Edit,automation > rules > page,"Add aria-label=""Edit"" or visible text"
Support,b3-erp/frontend/src/app/(modules)/support/automation/rules/page.tsx,450,Copy,Copy,automation > rules > page,"Add aria-label=""Copy"" or visible text"
Support,b3-erp/frontend/src/app/(modules)/support/automation/rules/page.tsx,453,Trash2,Delete,automation > rules > page,"Add aria-label=""Delete"" or visible text"
Support,b3-erp/frontend/src/app/(modules)/support/changes/scheduled/page.tsx,305,ChevronLeft,Previous,changes > scheduled > page,"Add aria-label=""Previous"" or visible text"
Support,b3-erp/frontend/src/app/(modules)/support/changes/scheduled/page.tsx,311,ChevronRight,Next,changes > scheduled > page,"Add aria-label=""Next"" or visible text"
Support,b3-erp/frontend/src/app/(modules)/support/incidents/critical/page.tsx,487,Phone,Call,incidents > critical > page,"Add aria-label=""Call"" or visible text"
Support,b3-erp/frontend/src/app/(modules)/support/incidents/critical/page.tsx,490,Mail,Email,incidents > critical > page,"Add aria-label=""Email"" or visible text"
Support,b3-erp/frontend/src/app/(modules)/support/incidents/critical/page.tsx,493,Bell,Notifications,incidents > critical > page,"Add aria-label=""Notifications"" or visible text"
Support,b3-erp/frontend/src/app/(modules)/support/incidents/critical/page.tsx,511,XCircle,Close,incidents > critical > page,"Add aria-label=""Close"" or visible text"
Support,b3-erp/frontend/src/app/(modules)/support/incidents/major/page.tsx,559,XCircle,Close,incidents > major > page,"Add aria-label=""Close"" or visible text"
Support,b3-erp/frontend/src/app/(modules)/support/incidents/tracking/page.tsx,530,XCircle,Close,incidents > tracking > page,"Add aria-label=""Close"" or visible text"
Support,b3-erp/frontend/src/app/(modules)/support/knowledge/create/page.tsx,391,Unknown,Unknown,knowledge > create > page,"Add aria-label=""Unknown"" or visible text"
Support,b3-erp/frontend/src/app/(modules)/support/knowledge/create/page.tsx,436,Unknown,Unknown,knowledge > create > page,"Add aria-label=""Unknown"" or visible text"
Support,b3-erp/frontend/src/app/(modules)/support/knowledge/create/page.tsx,480,Unknown,Unknown,knowledge > create > page,"Add aria-label=""Unknown"" or visible text"
Support,b3-erp/frontend/src/app/(modules)/support/problems/known-errors/page.tsx,318,ChevronRight,Next,problems > known-errors > page,"Add aria-label=""Next"" or visible text"
Support,b3-erp/frontend/src/app/(modules)/support/problems/page.tsx,362,Eye,View,support > problems > page,"Add aria-label=""View"" or visible text"
Support,b3-erp/frontend/src/app/(modules)/support/reports/page.tsx,468,Eye,View,support > reports > page,"Add aria-label=""View"" or visible text"
Support,b3-erp/frontend/src/app/(modules)/support/reports/page.tsx,471,Settings,Settings,support > reports > page,"Add aria-label=""Settings"" or visible text"
Support,b3-erp/frontend/src/app/(modules)/support/reports/page.tsx,499,Settings,Settings,support > reports > page,"Add aria-label=""Settings"" or visible text"
Support,b3-erp/frontend/src/app/(modules)/support/sla/settings/page.tsx,263,Trash2,Delete,sla > settings > page,"Add aria-label=""Delete"" or visible text"
Support,b3-erp/frontend/src/app/(modules)/support/sla/settings/page.tsx,499,Trash2,Delete,sla > settings > page,"Add aria-label=""Delete"" or visible text"
Support,b3-erp/frontend/src/app/(modules)/support/tickets/open/page.tsx,299,Eye,View,tickets > open > page,"Add aria-label=""View"" or visible text"
